979.01,677.16
978.7,678.35
978.3,679.05
978.05,680
978.05,681
978.35,682
978.95,683
979.29,684
978.89,685
978.05,686
977.35,687
977.05,688
976.95,689
976.65,690
976.05,691
975.71,692
976.11,693
977,694
977.89,695
978.4,696
978.49,697
978.4,698
977.89,699
977.11,700
976.71,701
977.05,702
977.59,703
977.59,704
976.95,705
976,706
975,707
974.05,708
973.41,709
973.41,710
973.95,711
974.35,712
974.19,713
973.81,714
973.65,715
974.05,716
974.59,717
974.65,718
974.35,719
974.41,720
974.95,721
975.35,722
975.3,723
975.3,724
975.35,725
975,726
974.6,727
974.46,728
974.24,729
974,730
973.65,731
973,732
972.3,733
971.7,734
971.05,735
970.65,736
970.7,737
970.65,738
970.24,739
969.76,740
969.24,741
968.7,742
967.95,743
967,744
966,745
965.05,746
964.41,747
964.3,748
964.46,749
964.6,750
965,751
965.29,752
964.95,753
964.35,754
964,755
963.7,756
963.24,757
962.81,758
962.54,759
962.51,760
962.49,761
962.4,762
961.89,763
961,764
960,765
959.05,766
958.35,767
958,768
957.76,769
957.54,770
957.4,771
956.89,772
956.05,773
955.3,774
954.7,775
953.95,776
953,777
952.05,778
951.35,779
951.05,780
951,781
950.95,782
950.65,783
949.95,784
949.05,785
948.35,786
948,787
947.65,788
946.95,789
946,790
945.05,791
944.3,792
943.76,793
943.24,794
942.7,795
941.95,796
941.11,797
940.6,798
940.4,799
939.89,800
939.05,801
938.3,802
937.76,803
937.24,804
936.81,805
936.54,806
936.46,807
936.3,808
936.3,809
936.35,810
935.95,811
935.35,812
935.05,813
934.95,814
934.65,815
933.95,816
933,817
932,818
931,819
930.05,820
929.3,821
928.7,822
928.05,823
927.6,824
927.46,825
927.19,826
926.76,827
926.3,828
926,829
925.7,830
925.3,831
925.05,832
924.95,833
924.65,834
924.05,835
923.6,836
923.46,837
923.19,838
922.76,839
922.3,840
922,841
921.65,842
920.95,843
920,844
919.05,845
918.3,846
917.81,847
917.54,848
917.4,849
916.95,850
916.3,851
915.81,852
915.54,853
915.46,854
915.3,855
915.3,856
915.4,857
915.19,858
914.7,859
913.95,860
913.05,861
912.3,862
911.7,863
911.05,864
910.6,865
910.4,866
909.89,867
909.05,868
908.3,869
907.81,870
907.54,871
907.4,872
906.95,873
906.41,874
906.41,875
906.95,876
907.29,877
906.95,878
906.3,879
905.7,880
905.05,881
904.6,882
904.4,883
904,884
903.71,885
904,886
904.35,887
904.19,888
903.76,889
903.24,890
902.81,891
902.6,891.95
902.76,892.65
904.35,894.35
905,895.05
905.7,896
906.24,897
906.76,898
907.24,899
907.76,900
908.3,900.95
909.05,901.7
910,902.3
911,903.05
911.89,904
912.35,905
912.24,906
912.11,907
912.3,908
912.65,909
912.7,910
912.65,911
913.05,912
913.7,913
914.3,914
915,915
915.65,916
915.95,917
916.05,918
916.35,919
916.95,920
917.29,921
916.89,922
916,923
915,924
914.05,925
913.41,926
913.35,927
913.76,928
914.24,929
914.7,929.95
914.95,930.65
916.3,932.35
916.76,933.05
917.3,934
918.05,934.95
918.95,935.7
919.7,936.3
920.3,937.05
921.05,938
922,939
923,940
924,940.95
925,941.7
925.95,942.3
926.7,943.05
927.24,944
927.76,944.95
928.3,945.7
929.05,946.3
930,947.05
930.95,948
931.7,949
932.3,949.95
933.05,950.7
934,951.3
935,952.05
935.95,953
936.7,954
937.3,954.95
938.05,955.7
938.95,956.3
939.7,957.05
940.24,958
940.76,959
941.3,960
942.05,961
943,962
943.89,963
944.4,964
944.6,965
945.11,966
946,967
947,967.95
948,968.7
949,969.3
949.95,970.05
950.7,971
951.3,972
952.05,973
953,973.95
954,974.7
955,975.24
956,975.76
956.95,976.3
957.7,977.05
958.3,978
959.05,979
959.95,980
960.7,981
961.24,982
961.7,983
962,984
962.35,985
