#time[s]	ice_avg_T[K]	liquid_avg_T[K]	radius[m]	rdot[m/s]
950.8738099999887	270.741325990071	292.23249982789343	0.04037841363122032	-7.068188785550908e-07
952.8738099999887	270.7498763059531	292.231480398247	0.040376998379688084	-7.084358429972426e-07
954.8738099999886	270.75839678104427	292.23046186666426	0.04037557990057952	-7.100464483626358e-07
956.8738099999886	270.7668875194284	292.2294442306142	0.040374158206599634	-7.116507077746349e-07
958.8738099999885	270.7753486248139	292.22842748758023	0.040372733310427115	-7.132486344162986e-07
960.8738099999885	270.78378020053503	292.22741163506055	0.04037130522471425	-7.148402415216477e-07
962.8738099999885	270.7921823495535	292.2263966705673	0.040369873962086814	-7.164255423633784e-07
964.8738099999883	270.8005551744599	292.22538259162707	0.04036843953514396	-7.180045502774391e-07
966.8738099999883	270.80889877747535	292.2243693957804	0.04036700195645817	-7.195772786386605e-07
968.8738099999883	270.8172132604525	292.22335708058205	0.04036556123857508	-7.21143740873549e-07
970.8738099999882	270.82549872487743	292.2223456436005	0.04036411739401344	-7.227039504557547e-07
972.8738099999882	270.8337552718709	292.2213350824178	0.04036267043526502	-7.242579209013915e-07
974.8738099999881	270.8419830021898	292.22032539463	0.040361220374794525	-7.258056657683311e-07
976.8738099999881	270.85018201622853	292.2193165778464	0.04035976722503948	-7.273471986579895e-07
978.8738099999881	270.85835241402043	292.21830862969006	0.04035831099841017	-7.28882533223068e-07
980.873809999988	270.86649429523925	292.21730154779686	0.040356851707289546	-7.304116831402564e-07
982.873809999988	270.8746077592006	292.2162953298163	0.04035538936403315	-7.319346621400385e-07
984.873809999988	270.8826929048633	292.21528997341085	0.040353923980969056	-7.334514839719974e-07
986.8738099999879	270.89074983083054	292.2142854762559	0.040352455570397766	-7.349621624386478e-07
988.8738099999879	270.8987786353518	292.2132818360398	0.04035098414459216	-7.364667113858878e-07
990.8738099999878	270.9067794163236	292.21227905046374	0.04034950971579739	-7.379651446695866e-07
992.8738099999878	270.91475227129143	292.2112771172415	0.04034803229623088	-7.394574761931189e-07
994.8738099999878	270.9226972974508	292.21027603409937	0.04034655189808217	-7.409437199027594e-07
996.8738099999877	270.9306145916486	292.2092757987764	0.040345068533512905	-7.424238897666957e-07
998.8738099999877	270.93850425038477	292.20827640902365	0.040343582214656795	-7.438979997738457e-07
1000.8738099999877	270.9463663698131	292.2072778626048	0.04034209295361949	-7.453660639538816e-07
1002.8738099999875	270.9542010457432	292.20628015729545	0.04034060076247856	-7.468280963760112e-07
1004.8738099999875	270.96200837364137	292.20528329088353	0.040339105653283434	-7.482841111121733e-07
1006.8738099999874	270.9697884486322	292.20428726116876	0.04033760763805535	-7.497341222869219e-07
1008.8738099999874	270.97754136549963	292.2032920659628	0.04033610672878727	-7.511781440342289e-07
1010.8738099999874	270.9852672186886	292.20229770308924	0.040334602937443884	-7.526161905221806e-07
1012.8738099999873	270.9929661023062	292.2013041703832	0.0403330962759615	-7.540482759352742e-07
1014.8738099999873	271.0006381101229	292.2003114656915	0.04033158675624806	-7.554744144896651e-07
1016.8738099999873	271.008283335574	292.1993195868726	0.04033007439018301	-7.568946204252419e-07
1018.8738099999872	271.0159018717608	292.1983285317962	0.04032855918961733	-7.583089079956838e-07
1020.8738099999872	271.02349381145206	292.1973382983435	0.04032704116637347	-7.597172914777087e-07
1022.8738099999871	271.03105924708507	292.1963488844068	0.04032552033224529	-7.611197851681384e-07
1024.873809999987	271.0385982707672	292.19536028788974	0.04032399669899805	-7.625164033916666e-07
1026.873809999987	271.0461109742768	292.1943725067069	0.04032247027836832	-7.639071604812003e-07
1028.873809999987	271.0535974490649	292.193385538784	0.040320941082064014	-7.652920707971028e-07
1030.8738099999869	271.06105778625613	292.19239938205754	0.04031940912176431	-7.66671148701698e-07
1032.8738099999869	271.0684920766503	292.191414034475	0.04031787440911962	-7.680444085954267e-07
1034.8738099999869	271.0759004107231	292.1904294939944	0.040316336955751556	-7.694118648739359e-07
1036.8738099999869	271.08328287862815	292.1894457585845	0.04031479677325293	-7.707735319573312e-07
1038.8738099999869	271.09063957019737	292.1884628262248	0.040313253873187675	-7.721294242780802e-07
1040.8738099999869	271.09797057494313	292.18748069490505	0.04031170826709088	-7.734795562838653e-07
1042.8738099999866	271.10527598205863	292.1864993626256	0.04031015996646871	-7.748239424322818e-07
1044.8738099999866	271.1125558804196	292.1855188273972	0.04030860898279838	-7.761625972003084e-07
1046.8738099999866	271.11981035858554	292.1845390872404	0.040307055327528186	-7.77495535063652e-07
1048.8738099999866	271.1270395048006	292.18356014018656	0.04030549901207744	-7.788227705154028e-07
1050.8738099999866	271.1342434069952	292.18258198427674	0.040303940047836447	-7.801443180570428e-07
1052.8738099999864	271.1414221527869	292.1816046175621	0.04030237844616652	-7.814601921972708e-07
1054.8738099999864	271.1485758294818	292.18062803810375	0.04030081421839991	-7.827704074779057e-07
1056.8738099999864	271.1557045240757	292.1796522439728	0.040299247375839835	-7.840749784037036e-07
1058.8738099999864	271.16280832325515	292.1786772332499	0.04029767792976045	-7.853739195200331e-07
1060.8738099999864	271.1698873133988	292.1777030040258	0.040296105891406836	-7.866672453693599e-07
1062.8738099999862	271.17694158057867	292.17672955440054	0.04029453127199497	-7.879549704971784e-07
1064.8738099999862	271.18397121056097	292.175756882484	0.040292954082711725	-7.892371094680449e-07
