#time[s]	radius[m]	rdot[m/s]
0.9754610000000008	0.0405042268654611	1.237820460283876e-06
0.9854610000000008	0.040504239175023	1.22398981039199e-06
0.9954610000000008	0.0405042513472521	1.210356266516837e-06
1.00000004539	0.0405042568275079	1.2042790763348416e-06
1.01000004539	0.0405042688036978	1.1909200175095153e-06
1.05000004539	0.0405043153928334	1.1384159033729424e-06
1.21000004539	0.0405044934734462	1.071624184019089e-06
1.85000004539	0.0405049879227953	5.002357303449245e-07
4.41000004539	0.0405052901693719	-4.055445622746384e-07
14.65000004539	0.0404991252777047	-1.1781244185351286e-06
55.61000004539	0.0404529235168266	-1.5487186583444638e-06
219.45000004539	0.0402083275461827	-1.7848334493966034e-06
874.81000004539	0.0390097590602639	-2.0976504037375366e-06
1874.81000004539	0.0372971653636149	-1.6423511671021229e-06
2874.81000004539	0.0359126612627484	-1.2204593029753355e-06
3874.81000004539	0.034740445590311	-1.0660714582227522e-06
4874.810000045391	0.0336719264384606	-1.0166708915568896e-06
5874.810000045391	0.0326622589152338	-9.802417089150845e-07
6874.810000045391	0.0316960238076175	-9.44518899810997e-07
7874.810000045391	0.0307649891348033	-9.134344554132512e-07
8874.81000004539	0.0298626123198787	-8.880478859796821e-07
9874.81000004539	0.0289835202113662	-8.674497553064976e-07
10874.81000004539	0.0281233965294225	-8.50639468659316e-07
11874.81000004539	0.0272787497487636	-8.369083300164237e-07
12874.81000004539	0.0264466945305351	-8.25759437013404e-07
13874.81000004539	0.0256247910157318	-8.168276630906508e-07
14874.81000004539	0.0248109298798349	-8.098399464436994e-07
15874.81000004539	0.0240032476775663	-8.045927354544403e-07
16874.810000045392	0.023200062484932	-8.009366878172318e-07
17874.810000045392	0.0223998233759645	-7.987660671339714e-07
18874.810000045392	0.0216010692414801	-7.980116472429333e-07
19874.810000045392	0.0208023936853754	-7.9863626691478e-07
20874.810000045392	0.0200024135068415	-8.006324897485337e-07
21874.810000045392	0.0191997387159225	-8.040220971114972e-07
22874.810000045392	0.018392942207801	-8.088573667228648e-07
23874.810000045392	0.01758052716733	-8.152243066457301e-07
24874.810000045392	0.0167608899729989	-8.232482712610681e-07
25874.810000045392	0.0159322757495672	-8.331027379820509e-07
26874.810000045392	0.0150927226302754	-8.450225672219172e-07
27874.810000045392	0.0142399889465176	-8.593239659907375e-07
28874.810000045392	0.013371454418847	-8.764349496270065e-07
29874.810000045392	0.0124839809087065	-8.969430013753733e-07
30874.810000045392	0.0115737082060121	-9.216722989714674e-07
31874.810000045392	0.0106357408631408	-9.518146629597332e-07
32874.81000004539	0.0096636418301755	-9.891648780122577e-07
33874.81000004539	0.0086485582908546	-1.0365757924986388e-06
34874.81000004539	0.0075775765648112	-1.0989308194046798e-06
35874.81000004539	0.0064302327130809	-1.1855249145738552e-06
36874.81000004539	0.0051696278477685	-1.317235372103299e-06
37874.81000004539	0.0037109888819984	-1.5576560159990338e-06
38874.81000004539	0.0015843262395073	-2.460674480851611e-06
39124.81000004539	0.0006806301561453	-3.912408671639361e-06
39187.31000004539	0.0003295480341859	-6.017819874931464e-06
39202.93500004539	0.0002111523626589	-7.969324783000657e-06
39210.74750004539	0.0001363433809543	-1.0241625218338757e-05
39214.65375004539	8.641028959908032e-05	-1.3851978629880824e-05
39216.60687504539	5.33698791051333e-05	-1.829462976821552e-05
39217.58343754539	2.919183093947168e-05	-2.7372198371216377e-05
39217.82757817039	2.1588805633599275e-05	-3.241872571909654e-05
39218.07171879539	1.0519895635439587e-05	-5.2436387202266456e-05
39218.13275395164	6.149361058210179e-06	-7.686055514549955e-05
39218.16327152977	3.02775951818837e-06	-0.0001125159061801
39218.1709009243	1.846815129180386e-06	-0.0001652887636945
39218.17471562157	9.306674106123404e-07	-0.000268620589063
