#time[s]	ice_avg_T[K]	liquid_avg_T[K]	radius[m]	rdot[m/s]
0.0	0.0	0.0	0.0	0.0
1e-05	273.15	293.1499072253689	0.040499746372848894	-0.025362715110841105
5.000000000000001e-05	273.1500000000001	293.14976852366283	0.040499310974782765	0.0006972591123237127
0.00021	273.1500000000005	293.149532229354	0.040498588075402	0.0005753432888137248
0.00085	273.150000000001	293.1490718533598	0.04049718546657648	-0.00033034041798554845
0.0034100000000000003	273.15000000000214	293.14814209426686	0.040494355861715625	-0.00023630488590182128
0.01365	273.1500000000044	293.146276008214	0.040488682696823854	-0.00011298449711699369
0.05461000000000001	273.1500000000085	293.1425448033297	0.04047735039425176	-5.4785570705908846e-05
0.21845000000000003	273.1500000000159	293.13508586548136	0.04045471568038937	-2.733835889661422e-05
0.8738100000000001	273.1500000000287	293.1201716520519	0.04040948967361363	-1.3695873774326636e-05
2.87381	273.15000000004505	293.09605869668	0.04033643340107398	-1.2063450891431093e-05
4.873810000000001	273.15000000004983	293.0805362534093	0.0402894714039565	-1.6957429703194665e-05
6.873810000000001	273.15000000005097	293.06773280243243	0.04025070423218254	-1.733487955110303e-05
8.87381	273.1500000000509	293.05639811466443	0.04021634375355648	-1.607856602605806e-05
10.873810000000002	273.1500000000505	293.04615406588925	0.04018528147279755	-1.4706590912684316e-05
12.873810000000002	273.15000000005006	293.03677435458155	0.04015684186594646	-1.3564134948577526e-05
14.87381	273.1500000000496	293.0280899855387	0.0401305125086161	-1.2637116285000171e-05
16.87381	273.15000000004915	293.0199735509405	0.0401059058269006	-1.187267195403319e-05
18.87381	273.15000000004875	293.01232940171127	0.04008273091762183	-1.122951153020789e-05
20.87381	273.15000000004835	293.0050849801545	0.04006076728824077	-1.0678994716097223e-05
22.87381	273.15000000004795	292.9981842138004	0.04003984466539191	-1.0201059791371875e-05
24.873809999999995	273.1500000000476	292.99158287904834	0.040019828830659125	-9.78122033738103e-06
26.87381	273.15000000004727	292.98524542559153	0.040000611935064205	-9.408713012994054e-06
28.87381	273.15000000004693	292.97914278769315	0.039982105832798695	-9.075352800399602e-06
30.873810000000002	273.15000000004665	292.9732508490365	0.039964237409696714	-8.774791760107571e-06
32.873810000000006	273.1500000000463	292.96754934229244	0.039946945236737925	-8.502023943595466e-06
34.873810000000006	273.150000000046	292.96202104330166	0.03993017712066207	-8.253043817195791e-06
36.873810000000006	273.15000000004574	292.95665116933736	0.03991388827562061	-8.024604762131398e-06
38.873810000000006	273.15000000004545	292.95142692181884	0.03989803993419005	-7.814044812558852e-06
40.87381000000001	273.15000000004517	292.9463371333204	0.03988259827550195	-7.619158658428036e-06
42.87381000000001	273.15000000004494	292.94137199125913	0.03986753358642998	-7.438102131953377e-06
44.87381000000001	273.15000000004466	292.9365228188705	0.03985281959685876	-7.269319910422413e-06
46.87381000000001	273.15000000004443	292.93178189962043	0.0398384329468975	-7.111490078146213e-06
48.87381000000002	273.1500000000442	292.9271423349834	0.03982435275543071	-6.963481109774189e-06
50.87381000000002	273.1500000000439	292.9225979281641	0.03981056026743896	-6.824318127111573e-06
52.87381000000002	273.1500000000437	292.9181430882107	0.039797038563222774	-6.693156164202739e-06
54.87381000000002	273.15000000004346	292.91377275031925	0.03978377231676592	-6.569258788593048e-06
56.87381000000003	273.15000000004324	292.9094823091121	0.03977074759346842	-6.45198085890404e-06
58.87381000000003	273.15000000004306	292.9052675624021	0.039757951679692434	-6.34075450762069e-06
60.87381000000003	273.1500000000428	292.9011246634989	0.03974537293821857	-6.235077661395392e-06
62.87381000000003	273.15000000004255	292.8970500805242	0.03973300068496121	-6.134504574561013e-06
64.87381000000003	273.1500000000424	292.89304056151843	0.03972082508324566	-6.038637972320145e-06
66.87381000000003	273.15000000004216	292.88909310436327	0.039708837052686366	-5.947122490579989e-06
68.87381000000003	273.1500000000419	292.8852049307319	0.03969702819027681	-5.859639167344447e-06
70.87381000000003	273.15000000004176	292.88137346342774	0.03968539070175044	-5.7759007923856824e-06
72.87381000000003	273.15000000004153	292.8775963065883	0.0396739173416258	-5.6956479618895455e-06
74.87381000000003	273.15000000004136	292.8738712283243	0.03966260136063058	-5.618645715256974e-06
76.87381000000005	273.15000000004113	292.8701961454367	0.03965143645942502	-5.54468065536296e-06
78.87381000000005	273.15000000004096	292.8665691099175	0.03964041674772663	-5.473558472402767e-06
80.87381000000005	273.15000000004073	292.86298829698484	0.039629536708085646	-5.405101806137265e-06
82.87381000000005	273.15000000004056	292.8594519944451	0.03961879116368086	-5.3391483933399846e-06
84.87381000000005	273.1500000000404	292.8559585932074	0.03960817524960384	-5.275549456573125e-06
86.87381000000005	273.15000000004017	292.8525065788002	0.03959768438718075	-5.214168298067132e-06
88.87381000000005	273.15000000004	292.8490945237649	0.0395873142609484	-5.154879068481471e-06
90.87381000000005	273.1500000000398	292.8457210808169	0.039577060797956816	-5.0975656856008556e-06
92.87381000000006	273.15000000003965	292.84238497668275	0.039566920149117335	-5.042120881713422e-06
94.87381000000006	273.1500000000395	292.8390850065336	0.03955688867235476	-4.988445362062669e-06
96.87381000000006	273.15000000003926	292.8358200289436	0.03954696291735471	-4.936447059392843e-06
98.87381000000006	273.1500000000391	292.83258896131804	0.03953713961172556	-4.88604047185251e-06
100.87381000000006	273.1500000000389	292.82939077573474	0.03952741564841783	-4.837146073507522e-06
102.87381000000006	273.15000000003874	292.8262244951567	0.03951778807426426	-4.78968978824779e-06
104.87381000000006	273.1500000000386	292.82308918997546	0.03950825407952089	-4.743602519133199e-06
