#time[s]	radius[m]	rdot[m/s]
0.6054610000000004	0.04042424134383	-6.291234090311518e-05
0.6154610000000004	0.0404236149788774	-6.239321236186248e-05
0.6254610000000004	0.0404229936048767	-6.188785247170042e-05
0.6354610000000004	0.0404223771764181	-6.139556875992035e-05
0.6454610000000004	0.040421765595972	-6.091564398784655e-05
0.6554610000000004	0.0404211587537477	-6.0447311335910685e-05
0.6654610000000004	0.0404205565400025	-5.998995056788345e-05
0.6754610000000004	0.0404199588483999	-5.954305313370703e-05
0.6854610000000004	0.0404193655239217	-5.911409159213212e-05
0.6954610000000004	0.0404187765168913	-5.868483065376908e-05
0.7054610000000004	0.0404181916951223	-5.827291383132444e-05
0.7154610000000005	0.0404176110153251	-5.786088112484112e-05
0.7254610000000005	0.0404170343993886	-5.74584006193899e-05
0.7354610000000005	0.0404164617619283	-5.706482222245678e-05
0.7454610000000005	0.0404158930179399	-5.66797252454396e-05
0.7554610000000005	0.040415328085651	-5.630264390343777e-05
0.7654610000000005	0.0404147668868787	-5.593320140499506e-05
0.7754610000000005	0.040414209346696	-5.5571088790079056e-05
0.7854610000000005	0.0404136553930499	-5.52160377857708e-05
0.7954610000000005	0.040413104956467	-5.486780512245766e-05
0.8054610000000005	0.0404125579698411	-5.452616474755088e-05
0.8154610000000005	0.0404120143682726	-5.419090397927483e-05
0.8254610000000006	0.0404114740889403	-5.386182142007129e-05
0.8354610000000006	0.0404109370709919	-5.353872564362063e-05
0.8454610000000006	0.0404104032554474	-5.322143424875758e-05
0.8554610000000006	0.0404098725851118	-5.290977311459434e-05
0.8654610000000006	0.0404093450044948	-5.26035757832216e-05
0.8754610000000006	0.0404088204597362	-5.230268293247729e-05
0.8854610000000006	0.0404082988985372	-5.200694191597609e-05
0.8954610000000006	0.0404077802700952	-5.171620635551008e-05
0.9054610000000006	0.0404072645250427	-5.143033577548926e-05
0.9154610000000006	0.04040675161539	-5.114919527209789e-05
0.9254610000000006	0.0404062414944711	-5.087265521100733e-05
0.9354610000000008	0.0404057340869766	-5.0605078219781374e-05
0.9454610000000008	0.0404052293774647	-5.033605206684224e-05
0.9554610000000008	0.0404047273287423	-5.0071832758582106e-05
0.9654610000000008	0.0404042278994507	-4.981195762560364e-05
0.9754610000000008	0.0404037310476877	-4.955629987371803e-05
0.9854610000000008	0.0404032367325866	-4.930467700958789e-05
0.9954610000000008	0.0404027449146294	-4.90569385237489e-05
1.00000004539	0.0404025224868008	-4.894746596028568e-05
1.01000004539	0.0404020342247107	-4.870446202055953e-05
1.05000004539	0.0404001045049039	-4.77764240969445e-05
1.21000004539	0.0403927182208358	-4.450129962960485e-05
1.85000004539	0.0403669411423836	-3.556661280622287e-05
4.41000004539	0.0402918449361817	-2.0580671920490496e-05
14.65000004539	0.0401141981187926	-7.759415181065773e-06
55.61000004539	0.0397418769773341	-2.483111303236136e-06
219.45000004539	0.0389708248877554	-1.1991339634646354e-06
874.81000004539	0.0373118813436246	-7.915217480223198e-07
1874.81000004539	0.0356779857680255	-1.091746807325374e-06
2874.81000004539	0.0343574759121498	-1.1638169960140428e-06
3874.81000004539	0.0331699838498296	-1.120983165542332e-06
4874.810000045391	0.0320665121980672	-1.0614614464835667e-06
5874.810000045391	0.0310251736752702	-1.0102719583142575e-06
6874.810000045391	0.0300316433042282	-9.696262951645615e-07
7874.810000045391	0.02907544316107	-9.375350292162664e-07
8874.81000004539	0.0281487177982802	-9.11987972605666e-07
9874.81000004539	0.0272454684897938	-8.915112813345483e-07
10874.81000004539	0.0263610035580548	-8.750727433653444e-07
11874.81000004539	0.0254915528169582	-8.619436457754905e-07
12874.81000004539	0.024634001611677	-8.516014373734887e-07
13874.81000004539	0.0237857061682378	-8.436675625181579e-07
14874.81000004539	0.0229443624541178	-8.378678494603907e-07
15874.81000004539	0.0221079099450931	-8.340069064770276e-07
16874.810000045392	0.0212744581168856	-8.319514877988929e-07
17874.810000045392	0.0204422275655141	-8.316199129536246e-07
18874.810000045392	0.0196095001401544	-8.32975862353733e-07
19874.810000045392	0.0187745739052294	-8.360256397075879e-07
20874.810000045392	0.0179357194759834	-8.408185264065752e-07
21874.810000045392	0.0170911344659708	-8.474503003958543e-07
22874.810000045392	0.0162388924866492	-8.560704639760744e-07
23874.810000045392	0.0153768822660505	-8.668943412373252e-07
24874.810000045392	0.0145027307587453	-8.802221506583912e-07
25874.810000045392	0.0136137010859957	-8.964687554718701e-07
26874.810000045392	0.012706550726485	-9.162107028911254e-07
27874.810000045392	0.0117773254061773	-9.402628007063032e-07
28874.810000045392	0.0108210448614563	-9.69808156927573e-07
29874.810000045392	0.0098311968180045	-1.0066317928171949e-06
30874.810000045392	0.0087988663293125	-1.0535717113122351e-06
31874.810000045392	0.0077111027092222	-1.1154801857893212e-06
32874.81000004539	0.0065474699152873	-1.2015673808572135e-06
33874.81000004539	0.0052713179659782	-1.332411526996275e-06
34874.81000004539	0.0037992789656933	-1.5699825257728005e-06
35874.81000004539	0.0017025726240143	-2.409040012375952e-06
