1071,1380.8
1072.4,1379.7
1073.1,1379.2
1074,1378.7
1075,1378.1
1076,1377.7
1077,1377.8
1078,1377.9
1079,1377.7
1080,1377.4
1081,1377.4
1082,1378.1
1083,1378.9
1084,1379.3
1085,1379
1086,1378.6
1087,1378.4
1088,1377.9
1089,1377.4
1090,1377
1091,1376.8
1092,1376.5
1093,1376.4
1094,1375.9
1095,1375.3
1096,1374.7
1097,1373.9
1098,1373.1
1099,1372.6
1100,1372.4
1101,1371.9
1102,1371.1
1103,1370.3
1104,1369.7
1105,1368.9
1106,1368
1107,1367
1108,1366.1
1109,1365.4
1110,1365
1111,1364.6
1112,1363.9
1113,1363
1114,1362.1
1115,1361.3
1116,1360.7
1117,1359.9
1118,1359.1
1119,1358.3
1120,1357.7
1121,1357
1122,1356.3
1123,1355.7
1124,1354.9
1124.9,1354
1125.7,1353.1
1126.3,1352.3
1127.1,1351.7
1128,1351.1
1129,1350.6
1130,1350.4
1131,1349.9
1132,1349
1133,1348
1134,1347
1135,1346
1135.9,1345
1136.7,1344.1
1137.3,1343.4
1138.1,1343
1139,1342.6
1140,1341.9
1141,1341.1
1142,1340.3
1143,1339.7
1144,1338.9
1145,1338
1146,1337
1147,1336
1148,1335
1149,1334
1150,1333
1151,1332
1152,1331
1153,1330.1
1154,1329.3
1155,1328.7
1156,1327.9
1156.9,1327
1157.7,1326.1
1158.3,1325.3
1159.1,1324.8
1160,1324.2
1161,1323.7
1162,1322.9
1163,1322
1164,1321
1165,1320
1166,1319
1167,1318
1168,1317
1169,1316
1170,1315
1171,1314
1172,1313
1173,1312
1173.9,1311
1174.7,1310
1175.3,1309
1176.1,1308
1177,1307.1
1178,1306.3
1179,1305.7
1180,1304.9
1181,1304
1182,1303
1183,1302.1
1184,1301.3
1185,1300.7
1186,1299.9
1187,1299
1187.9,1298
1188.7,1297
1189.3,1296
1190.1,1295
1191,1294
1192,1293
1193,1292.1
1194,1291.3
1195,1290.7
1196,1289.9
1197,1289
1197.9,1288
1198.7,1287.1
1199.3,1286.3
1200.1,1285.7
1201,1284.9
1202,1284
1203,1283
1204,1282
1205,1281
1206,1280
1207,1279
1208,1278
1209,1277
1210,1276
1211,1275
1211.9,1274
1212.7,1273
1213.2,1272
1213.8,1271
1214.2,1270
1214.8,1269
1215.3,1268
1216.1,1267
1217,1266.1
1218,1265.3
1219,1264.7
1220,1263.9
1221,1263
1222,1262
1223,1261
1224,1260
1224.9,1259
1225.7,1258
1226.3,1257.1
1227.1,1256.3
1227.9,1255.7
1228.7,1254.9
1229.3,1254
1230.1,1253
1231,1252
1232,1251
1233,1250
1234,1249
1234.9,1248
1235.7,1247
1236.3,1246
1237.1,1245
1238,1244
1238.9,1243
1239.7,1242
1240.3,1241
1241.1,1240
1242,1239
1243,1238
1244,1237
1244.9,1236
1245.7,1235
1246.2,1234
1246.8,1233
1247.3,1232
1248.1,1231
1249,1230
1250,1229.1
1251,1228.3
1252,1227.8
1253,1227.2
1254,1226.7
1255,1225.9
1255.9,1225
1256.7,1224
1257.3,1223
1258.1,1222
1259,1221
1260,1220
1260.9,1219
1261.7,1218
1262.3,1217
1263.1,1216
1263.9,1215
1264.6,1214
1265,1213
1265.4,1212
1266.1,1211
1266.9,1210
1267.7,1209
1268.3,1208
1269.1,1207
1270,1206.1
1271,1205.3
1272,1204.7
1273,1204.1
1274,1203.7
1275,1203.7
1276,1203.6
1276.9,1202.9
1277.7,1202.1
1278.3,1201.3
1279.1,1200.7
1280,1199.9
1281,1199
1282,1198
1282.9,1197
1283.7,1196
1284.3,1195
1285.1,1194
1286,1193
1287,1192
1287.9,1191
1288.7,1190
1289.2,1189
1289.8,1188
1290.3,1187
1291.1,1186
1292,1185
1293,1184
1293.9,1183
1294.4,1182
1294.6,1181
1295.1,1180
1295.9,1179
1296.7,1178
1297.2,1177
1297.8,1176
1298.3,1175
1299.1,1174
1299.9,1173
1300.7,1172
1301.2,1171
1301.7,1170
1302,1169
1302.4,1168
1303,1167
1303.7,1166
1304.3,1165
1305.1,1164
1306,1163
1306.9,1162
1307.7,1161
1308.2,1160
1308.8,1159
1309.3,1158
1310.1,1157
1310.9,1156
1311.7,1155
1312.2,1154
1312.8,1153
1313.2,1152
1313.8,1151
1314.3,1150
1315.1,1149
1315.9,1148
1316.7,1147
1317.3,1146
1318.1,1145
1318.9,1144
1319.7,1143
1320.2,1142
1320.8,1141
1321.2,1140
1321.8,1139
1322.3,1138
1323.1,1137
1323.9,1136
1324.7,1135
1325.2,1134
1325.8,1133
1326.2,1132
1326.5,1131
1326.6,1130
1327.1,1129
1327.9,1128
1328.7,1127
1329.3,1126
1330.1,1125
1330.9,1124
1331.7,1123
1332.2,1122
1332.5,1121
1332.5,1120
1332.8,1119
1333.3,1118
1334.1,1117
1334.9,1116
1335.7,1115
1336.2,1114
1336.8,1113
1337.2,1112
1337.8,1111
1338.2,1110
1338.8,1109
1339.2,1108
1339.5,1107
1339.5,1106
1339.8,1105
1339.9,1104
1339.8,1103
1339.7,1102
1340.1,1101
1341,1100
1341.9,1099
1342.7,1098
1343.2,1097
1343.8,1096
1344.2,1095
1344.4,1094
1344.2,1093
1344.1,1092
1344.2,1091
1344.5,1090
1344.5,1089
1344.5,1088
1344.5,1087
1344.5,1086
1344.5,1085
1344.5,1084
1344.3,1083
1344.4,1082
1345.1,1081
1346,1080
1346.9,1079
1347.7,1078
1348.2,1077
1348.4,1076
1348.2,1075
1348.1,1074
1348,1073
1347.9,1072
1347.8,1071
1347.7,1070.1
1348.1,1069.4
1348.6,1069.1
1347.7,1067.6
1347.3,1066.9
1347.1,1066
1346.9,1065
1346.8,1064
1346.5,1063
1346.5,1062
1346.2,1061
1345.8,1060
1345.4,1059
1345.3,1058
1345.3,1057
1344.9,1056
1344.3,1055
1343.8,1054
1343.5,1053
1343.5,1052
1343.2,1051
1342.8,1050
1342.6,1049
1342.7,1048
1342.6,1047
1342.1,1046
1341.7,1045
1342,1044
1342.3,1043
1341.9,1042
1341.1,1041
1340.3,1040
1339.8,1039
1339.2,1038
1338.7,1037
1337.9,1036
1337.1,1035
1336.6,1034
1336.5,1033
1336.2,1032
1335.8,1031
1335.7,1030
1336.1,1029
1336.9,1028
1337.4,1027
1337.5,1026
1337.5,1025
1337.5,1024
1337.4,1023
1336.9,1022
1336,1021
1335,1020
1334,1019.1
1333,1018.3
1332.1,1017.7
1331.6,1016.9
1331.5,1016
1331.2,1015
1331,1014
1330.6,1013
1330.1,1012
1329.7,1011
1329.8,1010
1329.9,1009
1329.7,1008
1329.3,1007
1329.1,1006
1329,1005
1329,1004
1328.9,1003
1328.6,1002
1328.1,1001
1327.6,1000
1327.5,999
1327.2,998
1326.8,997
1326.5,996
1326.5,995
1326.5,994
1326.5,993
1326.5,992
1326.5,991
1326.2,990
1325.7,989
1325,988
1324.3,987
1323.8,986
1323.2,985
1322.8,984
1322.2,983
1321.7,982
1320.9,981
1320.1,980
1319.6,979
1319.5,978
1319.5,977
1319.5,976
1319.5,975
1319.5,974
1319.6,973
1320.1,972
1320.6,971
1320.6,970
1319.9,969
1319,968
1318.1,967
1317.6,966
1317.4,965
1316.9,964
1316.3,963
1315.8,962
1315.2,961
1314.8,960
1314.4,959
1314.3,958
1314.5,957
1314.5,956
1314.5,955
1314.6,954
1315.1,953
1315.9,952
1316.6,951
1316.6,950
1315.9,949
1315,948
1314,947
1313,946
1312,945
1311.1,944
1310.4,943
1310.3,942
1310.3,941
1310,940
1309.6,939
1309.5,938
1309.2,937
1308.8,936
1308.3,935
1308.1,934
1307.9,933
1307.7,932
1307.3,931
1307.1,930
1306.9,929
1306.8,928
1306.5,927
1306.5,926
1306.6,925
1307.1,924
1308,923
1308.9,922
1309.3,921
1308.9,920
1308,919
1307,918
1306,917
1305,916
1304,915
1303.1,914
1302.4,913
1302,912
1301.6,911
1301.1,910
1300.6,909
1300.5,908
1300.2,907
1299.8,906
1299.5,905
1299.5,904
1299.2,903
1299,902
1298.8,901
1298.5,900
