1982.2,440.55
1980.6,442.05
1979.9,442.3
1979,442.76
1978,443.24
1977,443.76
1976,444.3
1975,445
1974.1,445.7
1973.3,446.3
1972.8,447.05
1972.2,448
1971.8,449
1971.2,450
1970.8,451
1970.2,452
1969.8,453
1969.2,454
1968.8,455
1968.2,456
1967.7,457
1966.9,458
1966.1,459
1965.3,460
1964.8,461
1964.2,462
1963.7,463
1962.9,464
1962.1,465
1961.3,466
1960.8,467
1960.2,468
1959.7,469
1958.9,470
1958.1,471
1957.3,472
1956.7,473
1955.9,474
1955,475
1954,476
1953,477
1952,478
1951,478.95
1950,479.7
1949,480.24
1948,480.76
1947,481.24
1946,481.76
1945,482.3
1944,483.05
1943,484
1942,484.95
1941,485.7
1940,486.3
1939,486.95
1938,487.4
1937,487.6
1936,488.11
1935,488.89
1934,489.4
1933,489.6
1932,490.05
1931,490.59
1930,490.7
1929,490.65
1928,491.05
1927,491.7
1926,492.24
1925,492.65
1924,492.7
1923,492.54
1922,492.51
1921,492.49
1920,492.46
1919,492.24
1918,492.05
1917,491.95
1916,491.76
1915,491.54
1914,491.51
1913,491.49
1912,491.51
1911,491.6
1910,492.05
1909,492.65
1908,493
1907,493.35
1906,493.95
1905,494.4
1904,494.49
1903,494.51
1902,494.6
1901,495.11
1900,495.89
1899,496.4
1898,496.49
1897,496.51
1896,496.6
1895,497.11
1894,498
1893,498.89
1892,499.4
1891,499.6
1890,500
1889,500.4
1888,500.54
1887,500.7
1886,500.7
1885,500.54
1884,500.51
1883,500.49
1882,500.51
1881,500.6
1880,501.05
1879,501.59
1878,501.7
1877,501.54
1876,501.51
1875,501.49
1874,501.51
1873,501.49
1872,501.51
1871,501.6
1870,502.05
1869,502.59
1868,502.7
1867,502.65
1866,503.05
1865,503.59
1864,503.7
1863,503.65
1862,504.05
1861,504.7
1860,505.19
1859,505.46
1858,505.49
1857,505.51
1856,505.49
1855,505.46
1854,505.19
1853,504.81
1852,504.54
1851,504.51
1850,504.6
1849,505
1848,505.4
1847,505.54
1846,505.81
1845,506.19
1844,506.4
1843,506.24
1842,506.05
1841,506
1840,506
1839,506
1838,506
1837,506.05
1836,506.3
1835,506.76
1834,507.19
1833,507.4
1832,507.24
1831,507.05
1830,507
1829,507.05
